HBO_WO,Brincode,Brin_volgnr,Isatcode,Type_HO,Opl_vorm,Voertaal,Studiejaar,Fixus,Maand,Herkomst,Geslacht,meercode_V,meercode_A,Status,Hogerejaars,Herinschrijving,1cHO_L,1cHO_K,Aantal,etl_ingestion_timestamp,etl_is_deleted
W,21PE,0,56604,B,1,,2021,N,9,N,V,1,0,V,J,J,6,6,24,2020-12-14,0
H,30VP,0,34808,B,1,1,2021,N,9,N,V,1,0,V,N,N,1,1,37,2020-12-14,0
W,21PD,0,56570,B,1,1,2021,N,9,N,V,2,0,V,N,N,1,1,32,2020-12-14,0
W,21PF,0,56956,B,1,2,2021,N,9,N,M,1,1,A,N,N,1,1,27,2020-12-14,0
H,22OJ,0,34560,B,1,,2021,N,9,N,V,1,0,V,J,J,6,6,23,2020-12-14,0
W,21PE,0,50645,B,1,1,2021,N,9,N,M,2,0,V,N,N,1,1,32,2020-12-14,0
H,25BE,0,39205,B,1,1,2021,N,9,N,V,1,0,V,N,N,1,1,25,2020-12-14,0
H,25JX,13,34411,B,1,,2021,N,9,N,M,1,0,I,J,J,6,6,47,2020-12-14,0
H,25KB,1,39205,B,1,1,2021,N,9,N,V,1,0,V,N,N,1,1,27,2020-12-14,0
H,25BE,0,34560,B,3,,2021,N,9,N,V,1,0,I,J,J,6,6,24,2020-12-14,0
H,01VU,0,30020,B,1,1,2021,N,9,N,M,1,0,V,N,N,1,1,22,2020-12-14,0
W,21PC,0,56551,B,1,1,2021,N,9,N,V,2,0,V,N,N,1,1,33,2020-12-14,0
W,21PJ,0,60019,M,1,2,2021,N,9,R,V,1,0,V,N,N,1,1,28,2020-12-14,0
H,25JX,0,34500,B,1,,2021,N,9,N,V,1,0,I,J,J,6,6,29,2020-12-14,0
W,21PE,0,50645,B,1,1,2021,N,9,N,M,1,0,V,N,N,2,2,22,2020-12-14,0
W,21PB,0,56604,B,1,1,2021,N,9,N,V,1,1,A,N,N,1,1,22,2020-12-14,0
H,23AH,0,34808,B,1,1,2021,N,9,N,V,1,0,V,N,N,1,1,21,2020-12-14,0
H,28DN,0,34035,B,1,1,2021,N,9,N,M,1,0,V,N,N,1,1,39,2020-12-14,0
H,30GB,13,34808,B,1,1,2021,N,9,N,V,1,0,I,J,J,6,6,29,2020-12-14,0
W,21PE,0,50645,B,1,,2021,N,9,N,M,1,0,I,J,J,6,6,30,2020-12-14,0
W,21PB,0,50700,B,1,1,2021,N,9,N,V,1,0,V,N,N,1,1,44,2020-12-14,0
H,02NR,0,34411,B,1,,2021,N,9,N,V,1,0,I,J,J,6,6,21,2020-12-14,0
W,21PK,2,56551,B,1,1,2021,N,9,N,V,1,0,I,J,J,6,6,29,2020-12-14,0
