HBO_WO,Brincode,Brin_volgnr,Isatcode,Type_HO,Opl_vorm,Voertaal,Studiejaar,Fixus,Maand,Herkomst,Geslacht,meercode_V,meercode_A,Status,Hogerejaars,Herinschrijving,1cHO_L,1cHO_K,Aantal,etl_ingestion_timestamp,etl_is_deleted
H,21UI,0,80009,A,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,26,2020-01-13,0
W,21PC,0,56607,B,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,23,2020-01-13,0
W,21PE,0,56833,B,1,,2020,N,9,N,M,1,0,I,J,J,6,6,26,2020-01-13,0
H,21UI,0,34411,B,1,,2020,N,9,N,V,1,0,V,J,J,6,6,31,2020-01-13,0
H,25DW,0,34570,B,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,29,2020-01-13,0
W,21PJ,0,56551,B,1,,2020,N,9,N,V,1,0,V,J,J,6,6,59,2020-01-13,0
H,27PZ,9,34116,B,1,,2020,N,9,N,V,1,0,I,J,J,6,6,21,2020-01-13,0
W,21PE,0,50645,B,1,,2020,N,9,N,V,1,0,V,J,J,6,6,39,2020-01-13,0
W,21PF,0,56962,B,1,1,2020,N,9,N,M,2,0,V,N,N,1,1,27,2020-01-13,0
H,25JX,0,34570,B,1,,2020,N,9,N,V,1,0,I,J,J,6,6,21,2020-01-13,0
H,25BE,0,34116,B,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,48,2020-01-13,0
W,21PB,0,50700,B,1,1,2020,N,9,N,V,3,0,V,N,N,1,1,37,2020-01-13,0
W,21PJ,0,56604,B,1,2,2020,N,9,E,V,1,1,V,N,N,1,1,22,2020-01-13,0
H,25DW,0,34560,B,1,,2020,N,9,N,V,1,0,I,J,J,6,6,58,2020-01-13,0
W,21PE,0,60420,M,1,1,2020,N,9,N,V,1,0,V,N,N,3,5,59,2020-01-13,0
W,21PJ,0,56604,B,1,2,2020,N,9,E,V,2,0,V,N,N,1,1,29,2020-01-13,0
H,28DN,0,35025,B,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,21,2020-01-13,0
H,27PZ,7,34560,B,1,,2020,N,9,N,V,1,0,V,N,N,1,1,24,2020-01-13,0
W,21PH,0,66851,M,1,2,2020,N,9,R,M,0,1,A,N,N,1,1,23,2020-01-13,0
H,22OJ,0,35197,B,1,1,2020,N,9,N,M,1,0,V,N,N,1,1,23,2020-01-13,0
H,30GB,0,34040,B,1,1,2020,N,9,N,M,1,0,V,N,N,1,1,36,2020-01-13,0
W,21PE,0,50952,B,1,2,2020,N,9,E,V,1,1,V,N,N,1,1,21,2020-01-13,0
W,21PF,0,60349,M,1,2,2020,N,9,E,V,0,1,A,N,N,1,1,32,2020-01-13,0
H,25JX,0,34570,B,1,1,2020,N,9,N,M,1,0,V,N,N,1,1,22,2020-01-13,0
W,21PK,0,59312,B,1,2,2020,N,9,E,V,0,1,A,N,N,1,1,32,2020-01-13,0
H,01VU,0,35025,B,1,,2020,N,9,N,M,1,0,V,N,N,1,1,32,2020-01-13,0
W,21PC,0,66551,M,1,1,2020,N,9,N,V,1,0,I,J,J,6,6,96,2020-01-13,0
W,21PF,0,56956,B,1,2,2020,N,9,R,M,1,2,A,N,N,1,1,22,2020-01-13,0
H,31FR,0,34560,B,2,1,2020,N,9,N,V,1,0,I,J,J,6,6,35,2020-01-13,0
H,28DN,0,34464,B,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,24,2020-01-13,0
H,21RI,0,34402,B,1,,2020,N,9,N,V,1,0,I,J,J,6,6,22,2020-01-13,0
H,30GB,13,34402,B,1,1,2020,N,9,N,M,1,0,V,N,N,1,1,85,2020-01-13,0
H,21UI,0,35521,B,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,49,2020-01-13,0
H,01VU,0,34116,B,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,29,2020-01-13,0
H,28DN,0,35025,B,1,1,2020,N,9,N,M,1,0,V,N,N,1,1,45,2020-01-13,0
H,21RI,0,34397,B,1,1,2020,N,9,N,M,1,0,V,N,N,1,1,23,2020-01-13,0
H,28DN,0,30020,B,1,1,2020,N,9,N,M,1,0,V,N,N,1,1,103,2020-01-13,0
H,25KB,0,39205,B,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,26,2020-01-13,0
W,21PB,12,60417,M,1,2,2020,N,9,N,M,1,0,V,N,N,3,5,33,2020-01-13,0
H,25DW,0,34808,B,1,1,2020,N,9,N,V,2,0,V,J,N,4,4,24,2020-01-13,0
W,21PF,0,60353,M,1,2,2020,N,9,R,M,0,1,A,N,N,1,1,39,2020-01-13,0
H,25BE,0,34507,B,1,,2020,N,9,N,V,1,0,I,J,J,6,6,65,2020-01-13,0
H,27UM,1,35158,B,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,101,2020-01-13,0
H,28DN,0,34507,B,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,45,2020-01-13,0
H,25BE,0,34561,B,1,,2020,N,9,N,V,1,0,I,J,J,6,6,21,2020-01-13,0
H,27PZ,7,35524,B,1,,2020,N,9,N,V,1,0,I,J,J,6,6,26,2020-01-13,0
H,25DW,0,39205,B,1,1,2020,N,9,N,M,1,0,V,N,N,1,1,35,2020-01-13,0
W,21PM,0,56560,B,1,1,2020,N,9,N,V,1,1,A,N,N,1,1,21,2020-01-13,0
H,25KB,1,34500,B,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,39,2020-01-13,0
H,30GB,0,30020,B,1,2,2020,N,9,N,M,1,0,I,J,J,6,6,89,2020-01-13,0
H,28DN,0,80156,A,1,1,2020,N,9,N,M,1,0,V,N,N,1,1,32,2020-01-13,0
H,00MF,0,39111,B,1,1,2020,N,9,N,V,1,2,A,N,N,1,1,26,2020-01-13,0
W,21PB,0,50700,B,1,1,2020,N,9,N,V,4,0,V,N,N,1,1,31,2020-01-13,0
W,21PF,0,66956,M,1,2,2020,N,9,E,M,1,0,V,N,N,3,5,28,2020-01-13,0
H,25BE,0,35025,B,1,1,2020,N,9,N,M,1,0,V,N,N,1,1,27,2020-01-13,0
W,21PF,0,60349,M,1,2,2020,N,9,R,V,1,0,V,N,N,1,1,40,2020-01-13,0
W,21PJ,0,50019,B,1,,2020,N,9,E,V,1,0,V,J,J,6,6,40,2020-01-13,0
W,21PD,0,56860,B,1,1,2020,N,9,N,V,2,0,V,N,N,1,1,21,2020-01-13,0
H,02NR,1,34411,B,1,,2020,N,9,N,V,1,0,I,J,J,6,6,42,2020-01-13,0
H,25KB,1,34116,B,1,1,2020,N,9,N,M,1,0,V,N,N,1,1,29,2020-01-13,0
W,21PN,0,56402,B,1,2,2020,N,9,N,M,1,0,V,N,N,2,2,60,2020-01-13,0
W,21PF,0,56953,B,1,1,2020,N,9,N,M,1,0,V,N,N,1,1,33,2020-01-13,0
H,25DW,0,34397,B,1,,2020,N,9,N,V,1,0,I,J,J,6,6,25,2020-01-13,0
H,31FR,0,34808,B,2,1,2020,N,9,N,V,1,0,I,J,J,6,6,22,2020-01-13,0
W,21PJ,0,50950,B,1,2,2020,N,9,E,M,1,0,V,N,N,1,1,48,2020-01-13,0
W,21PC,0,50019,B,1,2,2020,N,9,N,M,1,0,V,J,J,6,6,32,2020-01-13,0
H,28DN,0,34464,B,1,1,2020,N,9,N,M,1,0,V,N,N,1,1,32,2020-01-13,0
W,21PC,0,56833,B,1,2,2020,N,9,N,M,1,0,V,N,N,1,1,22,2020-01-13,0
W,21PD,0,56607,B,1,1,2020,N,9,N,V,1,0,V,N,N,2,2,82,2020-01-13,0
H,31FR,2,34808,B,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,31,2020-01-13,0
W,21PC,0,56829,B,1,2,2020,N,9,E,V,2,0,V,N,N,1,1,21,2020-01-13,0
W,21PL,0,56990,B,1,1,2020,N,9,N,M,2,0,V,N,N,1,1,23,2020-01-13,0
W,21PJ,0,56990,B,1,2,2020,N,9,N,V,3,0,V,N,N,1,1,22,2020-01-13,0
H,30GB,13,34507,B,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,38,2020-01-13,0
H,02NR,1,34411,B,1,2,2020,N,9,N,V,1,1,A,N,N,1,1,21,2020-01-13,0
W,21PJ,0,50019,B,1,2,2020,N,9,E,M,1,1,A,N,N,1,1,29,2020-01-13,0
H,31FR,0,49397,M,1,2,2020,N,9,R,M,0,1,A,N,N,1,1,25,2020-01-13,0
W,21PC,0,50645,B,1,1,2020,N,9,N,M,2,0,V,N,N,1,1,35,2020-01-13,0
H,27UM,1,39205,B,1,2,2020,N,9,N,V,1,0,V,N,N,1,1,31,2020-01-13,0
H,01VU,0,34402,B,1,1,2020,N,9,N,M,1,0,V,N,N,1,1,23,2020-01-13,0
H,25DW,0,34576,B,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,47,2020-01-13,0
H,21UI,0,34411,B,1,2,2020,N,9,N,V,1,0,V,N,N,1,1,28,2020-01-13,0
W,21PE,0,50645,B,1,1,2020,N,9,N,M,3,0,V,N,N,1,1,25,2020-01-13,0
H,22OJ,0,34116,B,1,,2020,N,9,N,V,1,0,I,J,J,6,6,58,2020-01-13,0
H,30GB,0,34560,B,3,1,2020,N,9,N,V,1,0,I,J,J,6,6,33,2020-01-13,0
H,07GR,0,34808,B,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,72,2020-01-13,0
H,21RI,0,34570,B,1,1,2020,N,9,N,M,1,0,V,N,N,1,1,28,2020-01-13,0
W,21PN,0,50700,B,1,1,2020,N,9,N,M,1,0,V,N,N,2,2,32,2020-01-13,0
W,21PK,0,56560,B,1,1,2020,N,9,N,V,2,0,V,N,N,4,4,24,2020-01-13,0
H,22OJ,0,34560,B,1,1,2020,N,9,N,V,3,0,V,N,N,1,1,21,2020-01-13,0
W,21PD,0,56570,B,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,39,2020-01-13,0
W,21PH,1,69319,M,1,2,2020,N,9,R,M,0,1,A,N,N,1,1,21,2020-01-13,0
W,21PK,0,50700,B,1,,2020,N,9,N,V,1,0,V,J,J,6,6,28,2020-01-13,0
W,21PJ,0,50950,B,1,2,2020,N,9,E,V,2,0,V,N,N,1,1,21,2020-01-13,0
H,25DW,0,34560,B,3,,2020,N,9,N,V,1,0,V,J,J,6,6,22,2020-01-13,0
H,28DN,0,35516,B,1,1,2020,N,9,N,M,1,0,V,N,N,1,1,31,2020-01-13,0
W,21PJ,0,60328,M,1,2,2020,N,9,R,V,0,1,A,N,N,1,1,24,2020-01-13,0
H,31FR,0,34116,B,2,1,2020,N,9,N,V,1,0,I,J,J,6,6,25,2020-01-13,0
H,27PZ,7,34397,B,1,,2020,N,9,N,V,1,0,V,N,N,1,1,23,2020-01-13,0
H,31FR,0,35158,B,2,1,2020,N,9,N,V,1,0,I,J,J,6,6,25,2020-01-13,0
H,25DW,0,34116,B,1,,2020,N,9,N,V,1,0,I,J,J,6,6,34,2020-01-13,0
H,30GB,0,30018,B,1,1,2020,N,9,N,M,1,0,V,N,N,1,1,38,2020-01-13,0
W,21PL,0,56990,B,1,1,2020,N,9,N,V,4,0,V,N,N,1,1,52,2020-01-13,0
H,27PZ,7,34145,B,1,,2020,N,9,N,V,1,0,V,N,N,1,1,21,2020-01-13,0
H,25JX,0,34500,B,1,,2020,N,9,N,M,1,0,I,J,J,6,6,34,2020-01-13,0
H,28DN,0,34112,B,1,1,2020,N,9,N,V,2,0,V,N,N,1,1,26,2020-01-13,0
H,30GB,3,34402,B,1,3,2020,N,9,E,V,1,0,I,J,J,6,6,23,2020-01-13,0
W,21PE,0,50950,B,1,1,2020,N,9,N,M,1,0,V,N,N,1,1,57,2020-01-13,0
H,22OJ,0,34263,B,1,1,2020,N,9,N,M,1,0,V,N,N,1,1,42,2020-01-13,0
W,21PE,0,56604,B,1,1,2020,N,9,N,V,1,1,A,N,N,2,2,25,2020-01-13,0
W,21PH,0,75014,P,1,2,2020,N,9,R,V,1,0,V,N,N,1,1,24,2020-01-13,0
W,21PJ,0,50019,B,1,2,2020,N,9,E,V,1,0,V,N,N,1,1,27,2020-01-13,0
H,25DW,0,34091,B,2,1,2020,N,9,N,V,1,0,V,N,N,1,1,21,2020-01-13,0
W,21PJ,0,66902,M,1,2,2020,N,9,R,V,0,1,A,N,N,1,1,26,2020-01-13,0
W,21PD,0,56607,B,1,1,2020,N,9,N,V,2,0,V,N,N,1,1,21,2020-01-13,0
H,25DW,0,35197,B,1,1,2020,N,9,N,V,1,0,V,J,N,4,4,21,2020-01-13,0
H,22OJ,0,34397,B,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,28,2020-01-13,0
H,28DN,0,34402,B,1,1,2020,N,9,N,V,2,0,V,N,N,1,1,23,2020-01-13,0
W,21PK,0,50700,B,1,1,2020,N,9,N,M,1,0,V,N,N,2,2,23,2020-01-13,0
H,21RI,0,34507,B,1,,2020,N,9,N,V,1,0,I,J,J,6,6,37,2020-01-13,0
H,31FR,0,30020,B,1,1,2020,N,9,N,M,1,0,I,J,J,6,6,24,2020-01-13,0
H,21RI,0,39205,B,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,79,2020-01-13,0
W,21PJ,0,56604,B,1,2,2020,N,9,E,V,1,0,V,N,N,1,1,28,2020-01-13,0
H,28DN,0,39280,B,1,1,2020,N,9,N,V,1,0,I,J,J,6,6,24,2020-01-13,0
H,28DN,0,34040,B,1,1,2020,N,9,N,M,1,0,V,N,N,1,1,46,2020-01-13,0
H,30GB,8,34808,B,1,1,2020,N,9,N,V,1,0,I,J,J,6,6,40,2020-01-13,0
H,30GB,0,30026,B,1,1,2020,N,9,N,M,1,0,I,J,J,6,6,27,2020-01-13,0
W,21PJ,0,50950,B,1,2,2020,N,9,E,V,1,0,V,N,N,1,1,21,2020-01-13,0
H,27PZ,2,34808,B,1,,2020,N,9,N,V,1,0,V,N,N,1,1,24,2020-01-13,0
H,28DN,0,35516,B,1,,2020,N,9,N,V,1,0,V,J,J,6,6,35,2020-01-13,0
W,21PK,0,56604,B,1,1,2020,N,9,N,V,2,0,V,N,N,1,1,22,2020-01-13,0
W,21PL,0,50645,B,1,1,2020,N,9,N,M,1,0,V,N,N,1,1,43,2020-01-13,0
H,25DW,0,34686,B,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,56,2020-01-13,0
H,27UM,1,35158,B,1,1,2020,N,9,N,V,2,0,V,N,N,1,1,29,2020-01-13,0
W,21PE,0,50645,B,1,,2020,N,9,N,V,1,0,I,J,J,6,6,21,2020-01-13,0
W,21PC,0,56157,B,1,1,2020,N,9,N,V,3,0,V,N,N,1,1,31,2020-01-13,0
H,27PZ,0,39205,B,1,,2020,N,9,N,V,2,0,V,N,N,1,1,22,2020-01-13,0
H,28DN,0,34092,B,1,1,2020,N,9,N,V,1,0,I,J,J,6,6,24,2020-01-13,0
W,21PK,0,56604,B,1,2,2020,N,9,E,V,1,0,V,N,N,1,1,21,2020-01-13,0
H,28DN,0,34035,B,1,1,2020,N,9,N,M,4,0,V,N,N,1,1,22,2020-01-13,0
W,21PL,0,60260,M,1,1,2020,N,9,N,V,2,0,V,N,N,3,5,22,2020-01-13,0
H,07GR,0,35523,B,1,1,2020,N,9,N,M,1,0,V,N,N,1,1,30,2020-01-13,0
H,22OJ,0,30029,B,1,2,2020,N,9,N,M,1,0,V,N,N,1,1,59,2020-01-13,0
H,25JX,13,34411,B,1,1,2020,N,9,N,V,2,0,V,N,N,1,1,21,2020-01-13,0
W,21PD,0,50700,B,1,1,2020,N,9,N,V,2,0,V,N,N,2,2,44,2020-01-13,0
H,25BE,0,34560,B,1,,2020,N,9,N,V,1,0,I,J,J,6,6,83,2020-01-13,0
W,21PN,0,50700,B,1,1,2020,N,9,N,V,1,0,V,N,N,2,2,61,2020-01-13,0
H,25DW,0,34560,B,1,1,2020,N,9,N,V,2,0,V,N,N,1,1,22,2020-01-13,0
H,21RI,0,34116,B,1,1,2020,N,9,N,V,2,0,V,N,N,1,1,26,2020-01-13,0
H,31FR,0,34280,B,1,1,2020,N,9,N,M,1,0,I,J,J,6,6,23,2020-01-13,0
H,28DN,0,39205,B,1,1,2020,N,9,N,M,1,0,V,N,N,1,1,43,2020-01-13,0
H,31FR,0,34560,B,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,31,2020-01-13,0
H,25BE,0,34561,B,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,21,2020-01-13,0
H,30GB,0,34035,B,1,1,2020,N,9,N,M,1,0,V,N,N,1,1,28,2020-01-13,0
W,21PL,0,56990,B,1,1,2020,N,9,N,M,4,0,V,N,N,1,1,25,2020-01-13,0
H,25DW,0,34576,B,1,1,2020,N,9,N,V,2,0,V,N,N,1,1,28,2020-01-13,0
H,00MF,0,39111,B,1,1,2020,N,9,N,V,2,0,V,N,N,1,1,27,2020-01-13,0
H,25KB,1,34808,B,1,1,2020,N,9,N,V,2,0,V,N,N,1,1,51,2020-01-13,0
W,21PE,0,60409,M,1,2,2020,N,9,N,M,1,1,A,N,N,3,5,26,2020-01-13,0
H,21RI,0,34808,B,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,78,2020-01-13,0
H,02NR,0,34411,B,1,2,2020,N,9,N,V,1,1,A,N,N,1,1,22,2020-01-13,0
H,27PZ,3,34561,B,1,,2020,N,9,N,V,1,0,V,N,N,1,1,23,2020-01-13,0
W,21PE,0,60652,M,1,2,2020,N,9,E,M,1,0,V,N,N,1,1,23,2020-01-13,0
H,25KB,1,34402,B,1,1,2020,N,9,N,M,1,0,V,N,N,1,1,31,2020-01-13,0
H,30GB,0,35025,B,1,1,2020,N,9,N,M,1,0,V,N,N,1,1,46,2020-01-13,0
H,21QA,0,34733,B,1,,2020,N,9,N,V,1,0,V,N,N,1,1,27,2020-01-13,0
H,25DW,16,80031,A,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,21,2020-01-13,0
H,21UI,0,30036,B,1,2,2020,N,9,N,M,1,0,V,N,N,1,1,25,2020-01-13,0
H,00MF,0,39111,B,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,43,2020-01-13,0
H,28DN,0,35158,B,1,1,2020,N,9,N,V,1,0,I,J,J,6,6,35,2020-01-13,0
W,21PC,0,50700,B,1,1,2020,N,9,N,V,1,0,V,N,N,2,2,42,2020-01-13,0
H,23AH,0,34263,B,1,1,2020,N,9,N,M,1,0,V,N,N,1,1,24,2020-01-13,0
W,21PC,0,66607,M,1,1,2020,N,9,N,V,1,0,V,N,N,3,5,45,2020-01-13,0
W,21PM,0,56990,B,1,1,2020,N,9,N,V,3,0,V,N,N,1,1,26,2020-01-13,0
W,21PD,0,50700,B,1,1,2020,N,9,N,M,1,0,V,N,N,1,1,44,2020-01-13,0
H,25BE,0,34500,B,1,,2020,N,9,N,V,1,0,I,J,J,6,6,30,2020-01-13,0
W,21PK,0,50700,B,1,1,2020,N,9,N,V,1,0,V,N,N,2,2,45,2020-01-13,0
W,21PI,0,66836,M,1,2,2020,N,9,R,V,0,2,A,N,N,1,1,28,2020-01-13,0
W,21PD,0,50700,B,1,1,2020,N,9,N,V,2,0,V,N,N,1,1,36,2020-01-13,0
H,25DW,0,30020,B,1,,2020,N,9,N,M,1,0,I,J,J,6,6,97,2020-01-13,0
W,21PE,0,56551,B,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,30,2020-01-13,0
H,28DN,0,34808,B,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,21,2020-01-13,0
H,27PZ,0,34641,B,1,,2020,N,9,N,V,1,0,I,J,J,6,6,30,2020-01-13,0
H,31FR,0,34411,B,1,2,2020,N,9,N,V,1,0,V,N,N,1,1,38,2020-01-13,0
W,21PM,0,56604,B,1,1,2020,N,9,N,V,2,0,V,N,N,1,1,44,2020-01-13,0
H,25DW,0,34035,B,1,1,2020,N,9,N,M,1,0,V,N,N,1,1,36,2020-01-13,0
W,21PN,0,56604,B,1,1,2020,N,9,N,V,1,0,V,N,N,2,2,21,2020-01-13,0
W,21PK,0,56604,B,1,2,2020,N,9,R,V,0,1,A,N,N,1,1,22,2020-01-13,0
W,21PC,0,50950,B,1,2,2020,N,9,N,M,1,0,V,N,N,1,1,30,2020-01-13,0
H,22OJ,0,34116,B,1,1,2020,N,9,N,V,2,0,V,N,N,1,1,26,2020-01-13,0
H,21RI,0,34507,B,1,1,2020,N,9,N,V,2,0,V,N,N,1,1,41,2020-01-13,0
W,21PC,0,50645,B,1,1,2020,N,9,N,M,1,0,V,J,J,6,6,49,2020-01-13,0
H,27PZ,3,34808,B,1,,2020,N,9,N,V,1,0,I,J,J,6,6,26,2020-01-13,0
W,21PB,0,56607,B,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,32,2020-01-13,0
W,21PK,0,56607,B,1,1,2020,N,9,N,V,1,0,V,N,N,2,2,47,2020-01-13,0
H,27UM,1,34808,B,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,23,2020-01-13,0
H,22OJ,0,39203,B,1,1,2020,N,9,N,M,1,0,V,N,N,1,1,39,2020-01-13,0
H,28DN,0,34570,B,1,,2020,N,9,N,M,1,0,I,J,J,6,6,23,2020-01-13,0
W,21PJ,0,56604,B,1,,2020,N,9,E,V,1,0,V,J,J,6,6,31,2020-01-13,0
H,28DN,0,30029,B,1,2,2020,N,9,N,V,1,0,I,J,J,6,6,21,2020-01-13,0
H,25JX,13,34456,B,1,,2020,N,9,N,V,1,0,I,J,J,6,6,29,2020-01-13,0
H,30GB,0,34808,B,1,1,2020,N,9,N,V,1,0,I,J,J,6,6,38,2020-01-13,0
W,21PF,0,60353,M,1,2,2020,N,9,R,M,1,0,V,N,N,1,1,22,2020-01-13,0
H,25DW,16,35158,B,1,,2020,N,9,N,V,1,0,I,J,J,6,6,32,2020-01-13,0
H,23AH,0,39205,B,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,27,2020-01-13,0
W,21PL,0,56607,B,1,1,2020,N,9,N,V,1,0,V,N,N,2,2,21,2020-01-13,0
H,22OJ,0,34808,B,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,62,2020-01-13,0
H,07GR,6,34116,B,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,42,2020-01-13,0
H,30GB,0,34578,B,1,1,2020,N,9,N,V,1,0,I,J,J,6,6,24,2020-01-13,0
W,21PB,0,56551,B,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,33,2020-01-13,0
H,02NR,1,34411,B,1,,2020,N,9,N,M,1,0,I,J,J,6,6,24,2020-01-13,0
W,21PC,0,50700,B,1,1,2020,N,9,N,V,2,0,V,N,N,1,1,30,2020-01-13,0
W,21PC,0,50645,B,1,1,2020,N,9,N,V,1,0,V,J,J,6,6,26,2020-01-13,0
H,21RI,0,34402,B,1,,2020,N,9,N,M,1,0,I,J,J,6,6,25,2020-01-13,0
H,00MF,0,39111,B,1,1,2020,N,9,N,V,1,1,A,N,N,1,1,46,2020-01-13,0
H,22OJ,0,34035,B,1,1,2020,N,9,N,M,1,0,V,N,N,1,1,67,2020-01-13,0
W,21PF,0,60349,M,1,2,2020,N,9,N,M,1,0,V,N,N,3,5,41,2020-01-13,0
W,21PJ,0,56051,B,1,,2020,N,9,E,V,1,0,V,J,J,6,6,29,2020-01-13,0
H,00MF,0,34951,B,1,,2020,N,9,N,V,1,0,I,J,J,6,6,26,2020-01-13,0
H,22OJ,0,80140,A,1,,2020,N,9,N,V,1,0,V,J,J,6,6,27,2020-01-13,0
W,21PE,0,50952,B,1,2,2020,N,9,R,M,0,1,A,N,N,1,1,22,2020-01-13,0
H,28DN,0,34116,B,1,1,2020,N,9,N,V,2,0,V,N,N,1,1,36,2020-01-13,0
W,21PN,0,56604,B,1,1,2020,N,9,N,V,1,1,A,N,N,1,1,25,2020-01-13,0
W,21PE,1,75170,P,1,2,2020,N,9,R,V,1,0,V,N,N,1,1,49,2020-01-13,0
W,21PN,0,56604,B,1,1,2020,N,9,N,V,1,1,V,N,N,1,1,37,2020-01-13,0
H,30HD,2,39305,B,1,,2020,N,9,N,V,1,0,I,J,J,6,6,30,2020-01-13,0
H,25KB,1,35158,B,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,99,2020-01-13,0
H,25DW,0,34092,B,1,,2020,N,9,N,V,1,0,I,J,J,6,6,21,2020-01-13,0
H,00MF,0,39111,B,1,1,2020,N,9,N,M,1,0,V,N,N,1,1,29,2020-01-13,0
H,30GB,0,34808,B,2,1,2020,N,9,N,V,1,0,I,J,J,6,6,24,2020-01-13,0
W,21PK,0,66981,M,1,2,2020,N,9,R,M,1,0,V,N,N,1,1,33,2020-01-13,0
H,27UM,1,34035,B,1,1,2020,N,9,N,M,1,0,V,N,N,1,1,30,2020-01-13,0
H,23AH,1,34507,B,1,1,2020,N,9,N,V,2,0,V,N,N,1,1,27,2020-01-13,0
H,30GB,0,34280,B,1,1,2020,N,9,N,M,1,0,V,N,N,1,1,21,2020-01-13,0
W,21PF,0,56966,B,1,1,2020,N,9,N,M,1,0,V,N,N,1,1,118,2020-01-13,0
H,27UM,1,35158,B,1,1,2020,N,9,N,V,1,0,V,N,N,4,4,21,2020-01-13,0
H,22OJ,0,80188,A,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,26,2020-01-13,0
W,21PE,0,50700,B,1,1,2020,N,9,N,V,2,0,V,N,N,1,1,24,2020-01-13,0
H,25DW,0,34280,B,1,1,2020,N,9,N,M,1,0,V,N,N,1,1,22,2020-01-13,0
H,30GB,13,34402,B,1,1,2020,N,9,N,V,1,0,I,J,J,6,6,39,2020-01-13,0
H,25KB,1,34116,B,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,58,2020-01-13,0
W,21PE,0,50950,B,1,1,2020,N,9,N,M,2,0,V,N,N,1,1,33,2020-01-13,0
H,21RI,0,34570,B,1,,2020,N,9,N,V,1,0,I,J,J,6,6,31,2020-01-13,0
W,21PJ,0,50950,B,1,,2020,N,9,E,M,1,0,V,J,J,6,6,24,2020-01-13,0
W,21PC,0,66451,M,1,1,2020,N,9,N,V,1,0,V,N,N,3,5,23,2020-01-13,0
H,28DN,0,30107,B,1,1,2020,N,9,N,M,2,0,V,N,N,1,1,27,2020-01-13,0
W,21PM,0,50700,B,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,36,2020-01-13,0
H,30VP,0,34808,B,1,1,2020,N,9,N,M,1,0,V,N,N,1,1,24,2020-01-13,0
H,30GB,13,34402,B,1,1,2020,N,9,N,M,1,0,I,J,J,6,6,62,2020-01-13,0
H,25DW,0,34104,B,1,1,2020,N,9,N,V,1,0,V,J,N,4,4,26,2020-01-13,0
H,25DW,0,34116,B,1,1,2020,N,9,N,V,1,0,V,J,N,4,4,29,2020-01-13,0
H,23AH,1,34560,B,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,28,2020-01-13,0
H,25DW,0,34570,B,1,1,2020,N,9,N,M,1,0,V,N,N,1,1,69,2020-01-13,0
W,21PC,0,50645,B,1,1,2020,N,9,N,M,1,0,V,N,N,1,1,81,2020-01-13,0
W,21PC,0,50700,B,1,1,2020,N,9,N,V,1,0,V,J,J,6,6,76,2020-01-13,0
W,21PJ,0,66551,M,1,,2020,N,9,N,V,1,0,I,J,J,6,6,54,2020-01-13,0
H,25BE,0,39280,B,1,,2020,N,9,N,M,1,0,I,J,J,6,6,23,2020-01-13,0
H,25BE,0,34397,B,1,,2020,N,9,N,V,1,0,I,J,J,6,6,25,2020-01-13,0
W,21PC,0,50700,B,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,50,2020-01-13,0
W,21PI,0,66836,M,1,2,2020,N,9,R,V,0,1,A,N,N,1,1,34,2020-01-13,0
W,21PE,0,60063,M,1,2,2020,N,9,N,V,1,0,V,N,N,3,5,24,2020-01-13,0
