HBO_WO,Brincode,Brin_volgnr,Isatcode,Type_HO,Opl_vorm,Voertaal,Studiejaar,Fixus,Maand,Herkomst,Geslacht,meercode_V,meercode_A,Status,Hogerejaars,Herinschrijving,1cHO_L,1cHO_K,Aantal,etl_ingestion_timestamp,etl_is_deleted
W,21PD,0,56604,B,1,1,2025,N,9,N,V,1,2,A,N,N,1,1,31,2025-06-23,0
H,30HD,0,34221,B,1,,2025,N,9,N,M,1,0,I,J,J,6,6,53,2025-06-23,0
W,21PE,0,56551,B,1,1,2025,N,9,N,M,1,0,V,N,N,1,1,31,2025-06-23,0
H,30GB,13,34402,B,1,1,2025,N,9,N,V,1,0,V,N,N,1,1,25,2025-06-23,0
W,21PF,0,66956,M,1,2,2025,N,9,E,M,0,1,A,N,N,1,1,56,2025-06-23,0
W,21PK,0,56560,B,1,1,2025,N,9,N,M,3,0,V,N,N,1,1,23,2025-06-23,0
W,21PK,2,56551,B,1,1,2025,N,9,N,V,3,0,V,N,N,1,1,43,2025-06-23,0
W,21PJ,0,60019,M,1,2,2025,N,9,E,V,2,0,V,N,N,1,1,27,2025-06-23,0
W,21PN,0,50700,B,1,1,2025,N,9,N,V,2,0,V,N,N,2,2,39,2025-06-23,0
W,21PE,0,50645,B,1,1,2025,N,9,N,M,2,0,V,N,N,2,2,32,2025-06-23,0
H,23AH,0,34570,B,1,1,2025,N,9,N,V,1,0,V,N,N,1,1,27,2025-06-23,0
W,21PD,0,50393,B,1,2,2025,N,9,E,V,1,1,A,N,N,1,1,21,2025-06-23,0
H,28DN,0,34579,B,1,1,2025,N,9,N,V,1,0,V,N,N,1,1,27,2025-06-23,0
H,21RI,0,34560,B,1,1,2025,N,9,N,V,1,0,V,N,N,1,1,111,2025-06-23,0
H,30TX,1,34869,B,1,1,2025,N,9,N,M,1,0,V,N,N,1,1,35,2025-06-23,0
H,31FR,0,34405,B,1,1,2025,N,9,N,V,1,0,I,J,J,6,6,50,2025-06-23,0
W,21PE,0,50952,B,1,,2025,N,9,E,V,1,0,V,J,J,6,6,45,2025-06-23,0
H,30GB,13,35158,B,1,1,2025,N,9,N,V,1,0,I,J,J,6,6,33,2025-06-23,0
W,21PK,0,60216,M,1,1,2025,N,9,N,V,4,0,V,N,N,3,4,24,2025-06-23,0
W,21PE,0,50952,B,1,2,2025,N,9,E,V,2,1,V,N,N,1,1,24,2025-06-23,0
W,21PN,0,50645,B,1,1,2025,N,9,N,M,1,0,V,N,N,1,1,71,2025-06-23,0
H,30HD,0,34221,B,1,,2025,N,9,N,V,1,0,I,J,J,6,6,29,2025-06-23,0
W,21PD,0,56551,B,1,1,2025,N,9,N,M,3,0,V,N,N,1,1,23,2025-06-23,0
H,27PZ,2,34560,B,1,,2025,N,9,N,V,1,0,V,N,N,1,1,31,2025-06-23,0
W,21PD,0,56570,B,1,1,2025,N,9,N,V,3,0,V,N,N,1,1,42,2025-06-23,0
H,30TX,2,30009,B,1,1,2025,N,9,N,M,1,0,V,N,N,1,1,25,2025-06-23,0
W,21PG,0,56953,B,1,2,2025,N,9,E,M,2,0,V,N,N,1,1,33,2025-06-23,0
W,21PF,0,56964,B,1,2,2025,N,9,R,M,1,0,V,N,N,1,1,30,2025-06-23,0
H,22OJ,0,34280,B,1,1,2025,N,9,N,M,1,0,V,N,N,1,1,33,2025-06-23,0
H,28DN,0,39225,B,1,,2025,N,9,N,M,1,0,V,J,J,6,6,29,2025-06-23,0
W,21PJ,0,50017,B,1,2,2025,N,9,E,V,1,2,A,N,N,1,1,30,2025-06-23,0
W,21PB,0,56551,B,1,1,2025,N,9,N,M,2,0,V,N,N,1,1,39,2025-06-23,0
W,21PB,0,56551,B,1,1,2025,N,9,N,V,3,0,V,N,N,1,1,42,2025-06-23,0
H,00MF,0,34951,B,1,1,2025,N,9,N,V,1,0,V,N,N,1,1,40,2025-06-23,0
W,21PK,0,60046,M,1,2,2025,N,9,R,M,1,0,V,N,N,1,1,27,2025-06-23,0
W,21PL,0,66551,M,1,,2025,N,9,N,M,1,0,I,J,J,6,6,35,2025-06-23,0
H,21UI,0,35524,B,1,,2025,N,9,N,V,1,0,I,J,J,6,6,57,2025-06-23,0
H,27UM,1,34419,B,1,2,2025,N,9,N,M,1,0,V,N,N,1,1,26,2025-06-23,0
H,28DN,0,34641,B,1,1,2025,N,9,N,V,1,0,V,N,N,1,1,47,2025-06-23,0
H,01VU,0,39205,B,1,1,2025,N,9,N,M,1,0,V,N,N,1,1,21,2025-06-23,0
W,21PB,0,50300,B,1,2,2025,N,9,R,M,3,1,V,N,N,1,1,22,2025-06-23,0
W,21PD,0,56604,B,1,1,2025,N,9,N,V,1,0,V,N,N,1,1,24,2025-06-23,0
W,21PB,0,55009,B,1,1,2025,N,9,N,M,1,0,V,N,N,1,1,25,2025-06-23,0
H,22OJ,0,34397,B,1,1,2025,N,9,N,M,1,0,V,N,N,1,1,23,2025-06-23,0
H,25DW,0,34091,B,1,1,2025,N,9,N,V,2,0,V,N,N,1,1,31,2025-06-23,0
H,28DN,0,30037,B,1,2,2025,N,9,E,V,1,0,V,N,N,1,1,25,2025-06-23,0
W,21PD,0,56551,B,1,1,2025,N,9,N,V,4,0,V,N,N,1,1,25,2025-06-23,0
H,25DW,0,34421,B,1,,2025,N,9,N,M,1,0,I,J,J,6,6,27,2025-06-23,0
H,02NT,0,39111,B,1,,2025,N,9,E,M,1,0,I,J,J,6,6,33,2025-06-23,0
W,21PL,0,66553,M,1,1,2025,N,9,N,V,1,0,V,N,N,3,5,69,2025-06-23,0
H,28DN,0,30029,B,1,2,2025,N,9,N,M,1,0,I,J,J,6,6,30,2025-06-23,0
W,21PM,0,60644,M,1,2,2025,N,9,N,M,1,0,V,N,N,3,5,29,2025-06-23,0
W,21PI,0,66973,M,1,2,2025,N,9,R,V,1,0,V,N,N,1,1,25,2025-06-23,0
H,21RI,0,34507,B,1,1,2025,N,9,N,V,1,1,V,N,N,1,1,36,2025-06-23,0
W,21PH,0,60977,M,1,2,2025,N,9,R,M,0,1,A,N,N,1,1,28,2025-06-23,0
H,27PZ,0,39268,B,1,,2025,N,9,N,M,1,0,V,N,N,1,1,25,2025-06-23,0
W,21PE,0,50952,B,1,2,2025,N,9,E,V,3,1,V,N,N,1,1,23,2025-06-23,0
W,21PK,0,60984,M,1,2,2025,N,9,R,V,1,0,V,N,N,1,1,26,2025-06-23,0
W,21PG,0,56953,B,1,2,2025,N,9,R,M,1,1,V,N,N,1,1,30,2025-06-23,0
W,21PN,0,56604,B,1,2,2025,N,9,E,V,1,1,V,N,N,1,1,27,2025-06-23,0
W,21PC,0,60260,M,1,1,2025,N,9,N,V,1,0,V,N,N,3,5,51,2025-06-23,0
H,21RI,0,34609,B,1,,2025,N,9,N,V,1,0,I,J,J,6,6,25,2025-06-23,0
W,21PE,0,50700,B,1,,2025,N,9,N,V,1,0,I,J,J,6,6,52,2025-06-23,0
H,01VU,0,35520,B,1,1,2025,N,9,N,M,1,0,V,N,N,1,1,25,2025-06-23,0
W,21PK,0,50897,B,1,2,2025,N,9,E,M,1,1,A,N,N,1,1,26,2025-06-23,0
H,23AH,0,39203,B,1,1,2025,N,9,N,M,1,0,V,N,N,1,1,50,2025-06-23,0
H,25JX,0,34578,B,1,,2025,N,9,N,V,1,0,I,J,J,6,6,24,2025-06-23,0
W,21PJ,0,50393,B,1,2,2025,N,9,E,V,3,0,V,N,N,1,1,43,2025-06-23,0
W,21PB,12,75141,P,1,2,2025,N,9,R,V,1,0,V,N,N,1,1,23,2025-06-23,0
W,21PF,0,60353,M,1,2,2025,N,9,E,M,1,0,V,N,N,1,1,28,2025-06-23,0
W,21PE,0,50952,B,1,,2025,N,9,R,V,1,0,V,J,J,6,6,24,2025-06-23,0
W,21PJ,0,60990,M,1,2,2025,N,9,R,V,0,1,A,N,N,1,1,23,2025-06-23,0
W,21PB,12,59316,B,1,2,2025,N,9,E,V,2,1,V,N,N,1,1,23,2025-06-23,0
W,21PG,0,50439,B,1,2,2025,N,9,E,M,2,1,V,N,N,1,1,37,2025-06-23,0
W,21PD,0,56860,B,1,1,2025,N,9,N,V,3,0,V,N,N,1,1,26,2025-06-23,0
H,25KB,1,34040,B,1,1,2025,N,9,N,V,1,0,V,N,N,1,1,24,2025-06-23,0
H,22OJ,0,34808,B,1,,2025,N,9,N,V,1,0,I,J,J,6,6,42,2025-06-23,0
W,21PG,0,50439,B,1,2,2025,N,9,E,M,3,0,V,N,N,1,1,28,2025-06-23,0
W,21PE,0,56833,B,1,1,2025,N,9,N,M,1,0,V,N,N,1,1,37,2025-06-23,0
W,21PI,0,66835,M,1,2,2025,N,9,R,V,0,1,A,N,N,1,1,22,2025-06-23,0
W,21PE,0,50700,B,1,1,2025,N,9,N,M,2,0,V,N,N,1,1,25,2025-06-23,0
W,21PF,0,56964,B,1,2,2025,N,9,E,M,1,1,V,N,N,1,1,31,2025-06-23,0
H,27PZ,7,34116,B,1,,2025,N,9,N,V,1,0,I,J,J,6,6,35,2025-06-23,0
W,21PM,0,50700,B,1,1,2025,N,9,N,V,2,0,V,N,N,1,1,27,2025-06-23,0
W,21PB,0,56604,B,1,1,2025,N,9,N,V,2,0,V,N,N,2,2,25,2025-06-23,0
W,21PI,0,69300,M,1,2,2025,N,9,R,V,0,1,A,N,N,1,1,23,2025-06-23,0
W,21PK,0,56607,B,1,1,2025,N,9,N,V,1,0,V,N,N,4,4,26,2025-06-23,0
H,30GB,13,30020,B,1,1,2025,N,9,N,M,1,0,I,J,J,6,6,51,2025-06-23,0
W,21PC,0,56604,B,1,2,2025,N,9,E,V,2,0,V,N,N,1,1,48,2025-06-23,0
W,21PK,0,56604,B,1,2,2025,N,9,E,V,1,2,A,N,N,1,1,21,2025-06-23,0
H,27PZ,7,34134,B,1,,2025,N,9,N,V,1,0,V,N,N,1,1,24,2025-06-23,0
W,21PM,0,56607,B,1,1,2025,N,9,N,V,3,0,V,N,N,1,1,28,2025-06-23,0
H,21RI,0,34405,B,1,1,2025,N,9,N,V,1,0,V,N,N,1,1,38,2025-06-23,0
H,31FR,0,35521,B,1,2,2025,N,9,E,V,1,0,I,J,J,6,6,26,2025-06-23,0
W,21PB,0,56604,B,1,2,2025,N,9,E,V,1,1,V,N,N,1,1,28,2025-06-23,0
W,21PJ,0,60830,M,1,2,2025,N,9,R,V,1,0,V,N,N,1,1,24,2025-06-23,0
H,25DW,0,34035,B,1,1,2025,N,9,N,M,4,0,V,N,N,1,1,22,2025-06-23,0
H,22OJ,0,34116,B,2,1,2025,N,9,N,V,1,0,V,N,N,1,1,38,2025-06-23,0
H,27UM,1,34419,B,1,2,2025,N,9,N,V,1,0,V,N,N,1,1,36,2025-06-23,0
H,28DN,0,34092,B,1,1,2025,N,9,N,V,1,0,V,N,N,1,1,24,2025-06-23,0
H,21UI,0,30036,B,1,,2025,N,9,N,M,1,0,I,J,J,6,6,26,2025-06-23,0
W,21PC,0,56551,B,1,1,2025,N,9,N,M,1,0,V,J,J,6,6,35,2025-06-23,0
W,21PE,0,50700,B,1,1,2025,N,9,N,V,1,0,V,N,N,2,2,63,2025-06-23,0
H,25BE,0,34035,B,1,,2025,N,9,N,M,1,0,I,J,J,6,6,40,2025-06-23,0
H,25BE,0,39203,B,1,,2025,N,9,N,M,1,0,I,J,J,6,6,21,2025-06-23,0
W,21PD,0,56034,B,1,1,2025,N,9,N,M,1,0,V,N,N,1,1,25,2025-06-23,0
W,21PK,0,56604,B,1,2,2025,N,9,E,V,1,1,A,N,N,1,1,28,2025-06-23,0
W,21PK,0,50014,B,1,,2025,N,9,N,V,1,0,V,J,J,6,6,22,2025-06-23,0
H,21RI,0,34808,B,1,1,2025,N,9,N,M,1,0,V,N,N,1,1,25,2025-06-23,0
W,21PE,0,60409,M,1,2,2025,N,9,E,M,1,0,V,N,N,3,5,42,2025-06-23,0
W,21PL,0,60260,M,1,1,2025,N,9,N,V,4,0,V,N,N,3,4,23,2025-06-23,0
H,07GR,0,39268,B,1,1,2025,N,9,N,V,1,0,V,N,N,1,1,25,2025-06-23,0
W,21PJ,0,50017,B,1,2,2025,N,9,E,V,2,1,A,N,N,1,1,25,2025-06-23,0
W,21PK,0,66607,M,1,1,2025,N,9,N,V,1,0,V,N,N,3,4,25,2025-06-23,0
W,21PL,0,56990,B,1,1,2025,N,9,N,V,4,1,V,N,N,1,1,39,2025-06-23,0
H,21RI,0,34560,B,1,,2025,N,9,N,V,1,0,V,J,J,6,6,54,2025-06-23,0
W,21PG,0,56951,B,1,2,2025,N,9,E,V,0,1,A,N,N,1,1,23,2025-06-23,0
H,25JX,0,34560,B,2,,2025,N,9,N,V,1,0,V,J,J,6,6,24,2025-06-23,0
W,21PD,0,56860,B,1,1,2025,N,9,N,V,1,0,V,N,N,1,1,22,2025-06-23,0
H,27UM,1,39205,B,3,1,2025,N,9,N,V,1,0,V,N,N,1,1,52,2025-06-23,0
W,21PJ,0,56604,B,1,,2025,N,9,N,V,1,0,V,J,J,6,6,25,2025-06-23,0
W,21PG,0,50439,B,1,2,2025,N,9,R,M,1,1,A,N,N,1,1,26,2025-06-23,0
H,25DW,16,35158,B,1,1,2025,N,9,N,V,1,0,V,J,N,4,4,36,2025-06-23,0
H,25BE,0,34040,B,1,1,2025,N,9,N,M,1,0,V,N,N,1,1,30,2025-06-23,0
H,28DN,0,34035,B,1,1,2025,N,9,N,V,1,0,V,N,N,1,1,34,2025-06-23,0
W,21PE,0,66604,M,1,1,2025,N,9,N,V,2,0,V,N,N,3,5,24,2025-06-23,0
W,21PJ,0,50017,B,1,2,2025,N,9,E,V,2,0,V,N,N,1,1,34,2025-06-23,0
H,27PZ,2,34560,B,1,,2025,N,9,N,V,1,0,I,J,J,6,6,49,2025-06-23,0
W,21PJ,0,56551,B,1,1,2025,N,9,E,V,1,0,V,N,N,1,1,26,2025-06-23,0
H,25DW,0,34686,B,1,1,2025,N,9,N,V,3,0,V,N,N,1,1,27,2025-06-23,0
W,21PL,0,50645,B,1,1,2025,N,9,N,M,2,0,V,N,N,1,1,41,2025-06-23,0
W,21PB,0,60418,M,1,1,2025,N,9,N,V,1,0,V,N,N,3,4,28,2025-06-23,0
H,25DW,0,39280,B,1,1,2025,N,9,N,M,1,0,V,N,N,1,1,32,2025-06-23,0
W,21PE,0,50645,B,1,,2025,N,9,N,M,1,0,V,J,J,6,6,100,2025-06-23,0
W,21PE,0,50950,B,1,2,2025,N,9,E,M,1,1,A,N,N,1,1,33,2025-06-23,0
H,02BY,0,39109,B,1,2,2025,N,9,E,V,1,0,V,N,N,1,1,26,2025-06-23,0
W,21PH,0,60026,M,1,2,2025,N,9,R,M,0,1,A,N,N,1,1,60,2025-06-23,0
W,21PJ,0,50950,B,1,2,2025,N,9,E,V,3,1,V,N,N,1,1,36,2025-06-23,0
H,30TX,1,34869,B,1,1,2025,N,9,N,V,1,0,V,N,N,1,1,47,2025-06-23,0
H,28DN,0,30029,B,1,2,2025,N,9,N,M,2,0,V,N,N,1,1,31,2025-06-23,0
W,21PD,0,56157,B,1,1,2025,N,9,N,V,2,0,V,N,N,1,1,22,2025-06-23,0
W,21PC,0,56860,B,1,2,2025,N,9,N,M,1,0,V,J,J,6,6,22,2025-06-23,0
W,21PG,0,56953,B,1,2,2025,N,9,E,M,3,0,V,N,N,1,1,21,2025-06-23,0
W,21PF,0,60349,M,1,2,2025,N,9,E,V,1,0,V,N,N,1,1,80,2025-06-23,0
H,25JX,0,39280,B,1,1,2025,N,9,N,M,1,0,V,N,N,1,1,24,2025-06-23,0
H,27PZ,7,34576,B,1,,2025,N,9,N,V,2,0,V,N,N,1,1,30,2025-06-23,0
H,25JX,7,39205,B,1,1,2025,N,9,N,V,1,0,V,N,N,1,1,54,2025-06-23,0
W,21PF,0,56964,B,1,2,2025,N,9,E,M,3,1,A,N,N,1,1,31,2025-06-23,0
W,21PJ,0,56551,B,1,,2025,N,9,N,M,1,0,I,J,J,6,6,30,2025-06-23,0
H,25DW,0,30029,B,1,2,2025,N,9,N,M,1,0,V,N,N,1,1,35,2025-06-23,0
H,30GB,0,34421,B,1,1,2025,N,9,N,M,1,0,I,J,J,6,6,49,2025-06-23,0
H,25KB,1,34040,B,1,1,2025,N,9,N,M,1,0,V,N,N,1,1,69,2025-06-23,0
H,22OJ,0,34570,B,1,1,2025,N,9,N,V,1,0,V,N,N,1,1,31,2025-06-23,0
H,31FR,0,30029,B,1,2,2025,N,9,E,M,1,0,I,J,J,6,6,31,2025-06-23,0
W,21PC,0,56604,B,1,1,2025,N,9,N,V,2,0,V,N,N,1,1,65,2025-06-23,0
H,30GB,13,34798,B,1,2,2025,N,9,E,V,0,1,A,N,N,1,1,27,2025-06-23,0
W,21PE,0,50952,B,1,2,2025,N,9,E,V,1,0,V,N,N,1,1,60,2025-06-23,0
H,31FR,0,35523,B,3,1,2025,N,9,N,M,1,0,I,J,J,6,6,22,2025-06-23,0
H,21RI,0,34402,B,1,1,2025,N,9,N,M,2,0,V,N,N,1,1,25,2025-06-23,0
W,21PJ,0,50950,B,1,2,2025,N,9,E,V,3,0,V,N,N,1,1,25,2025-06-23,0
W,21PB,0,56990,B,1,1,2025,N,9,N,V,3,0,V,N,N,1,1,27,2025-06-23,0
H,22OJ,0,34402,B,1,1,2025,N,9,N,V,2,0,V,N,N,1,1,27,2025-06-23,0
H,31FR,1,34479,B,1,2,2025,N,9,R,M,0,1,A,N,N,1,1,56,2025-06-23,0
W,21PJ,0,50393,B,1,2,2025,N,9,E,V,1,0,V,N,N,1,1,49,2025-06-23,0
H,22OJ,0,34578,B,1,1,2025,N,9,N,V,1,0,V,N,N,1,1,28,2025-06-23,0
W,21PE,0,56551,B,1,1,2025,N,9,N,M,3,0,V,N,N,1,1,21,2025-06-23,0
H,00IC,0,34808,B,1,1,2025,N,9,N,V,1,0,V,N,N,1,1,53,2025-06-23,0
W,21PL,0,56990,B,1,1,2025,N,9,N,V,3,1,V,N,N,1,1,42,2025-06-23,0
H,07GR,6,39268,B,1,1,2025,N,9,N,M,1,0,V,N,N,1,1,46,2025-06-23,0
W,21PE,0,50645,B,1,1,2025,N,9,N,M,1,0,V,N,N,1,1,145,2025-06-23,0
W,21PG,0,50439,B,1,2,2025,N,9,R,M,2,1,V,N,N,1,1,23,2025-06-23,0
W,21PC,0,56607,B,1,1,2025,N,9,N,V,1,0,V,J,J,6,6,66,2025-06-23,0
H,25BE,0,34808,B,1,1,2025,N,9,N,M,2,0,V,N,N,1,1,27,2025-06-23,0
W,21PM,0,56947,B,1,1,2025,N,9,N,M,1,0,V,N,N,1,1,31,2025-06-23,0
H,30GB,0,34570,B,1,2,2025,N,9,E,V,1,0,V,N,N,1,1,25,2025-06-23,0
W,21PF,0,56956,B,1,2,2025,N,9,R,M,1,1,A,N,N,1,1,61,2025-06-23,0
W,21PJ,0,50393,B,1,2,2025,N,9,E,M,1,0,V,N,N,1,1,23,2025-06-23,0
H,00MF,0,39111,B,1,,2025,N,9,N,M,1,0,I,J,J,6,6,22,2025-06-23,0
H,28DN,0,34035,B,1,1,2025,N,9,N,M,3,0,V,N,N,1,1,35,2025-06-23,0
H,25DW,0,34808,B,1,1,2025,N,9,N,V,1,0,V,J,N,4,4,92,2025-06-23,0
H,22OJ,0,34402,B,1,1,2025,N,9,N,M,1,0,V,N,N,1,1,154,2025-06-23,0
W,21PK,0,56604,B,1,2,2025,N,9,R,V,2,0,V,N,N,1,1,24,2025-06-23,0
H,01VU,0,35523,B,1,1,2025,N,9,N,M,1,0,V,N,N,1,1,39,2025-06-23,0
H,07GR,6,34263,B,1,1,2025,N,9,N,M,1,0,V,N,N,1,1,42,2025-06-23,0
W,21PE,0,66604,M,1,2,2025,N,9,R,V,2,1,V,N,N,1,1,21,2025-06-23,0
W,21PF,0,55007,B,1,1,2025,N,9,N,V,1,1,A,N,N,1,1,23,2025-06-23,0
H,07GR,6,34560,B,1,1,2025,N,9,N,V,1,0,V,N,N,1,1,61,2025-06-23,0
W,21PM,0,60364,M,1,2,2025,N,9,R,M,0,1,A,N,N,1,1,69,2025-06-23,0
H,25KB,1,34560,B,1,1,2025,N,9,N,V,1,1,V,N,N,1,1,27,2025-06-23,0
W,21PE,0,56604,B,1,2,2025,N,9,E,V,1,1,V,N,N,1,1,34,2025-06-23,0
W,21PC,0,56607,B,1,1,2025,N,9,N,V,2,0,V,N,N,1,1,56,2025-06-23,0
W,21PN,0,56402,B,1,2,2025,N,9,N,M,2,0,V,N,N,2,2,25,2025-06-23,0
W,21PB,0,56607,B,1,1,2025,N,9,N,V,1,0,V,N,N,2,2,29,2025-06-23,0
W,21PC,0,60046,M,1,2,2025,N,9,N,M,1,0,V,N,N,3,5,26,2025-06-23,0
W,21PC,0,50700,B,1,1,2025,N,9,N,M,1,0,I,J,J,6,6,27,2025-06-23,0
H,14NI,0,34739,B,1,4,2025,N,9,E,M,1,0,V,N,N,1,1,23,2025-06-23,0
H,07GR,6,34609,B,1,1,2025,N,9,N,V,1,0,V,N,N,1,1,22,2025-06-23,0
W,21PF,0,56952,B,1,1,2025,N,9,N,M,2,0,V,N,N,1,1,26,2025-06-23,0
H,28DN,0,39280,B,1,1,2025,N,9,N,V,1,0,V,N,N,1,1,60,2025-06-23,0
W,21PE,0,50952,B,1,2,2025,N,9,E,V,1,1,A,N,N,1,1,22,2025-06-23,0
H,25BE,0,34808,B,1,,2025,N,9,N,V,1,0,V,J,J,6,6,27,2025-06-23,0
H,22OJ,0,34134,B,1,,2025,N,9,N,V,1,0,I,J,J,6,6,34,2025-06-23,0
W,21PK,0,56604,B,1,2,2025,N,9,E,V,2,0,V,N,N,1,1,68,2025-06-23,0
W,21PI,0,56860,B,1,1,2025,N,9,N,M,1,0,V,N,N,1,1,34,2025-06-23,0
W,21PF,0,60300,M,1,2,2025,N,9,E,M,1,0,V,N,N,3,4,21,2025-06-23,0
H,25JX,0,30107,B,1,1,2025,N,9,N,M,1,0,V,N,N,1,1,24,2025-06-23,0
H,25KB,1,35197,B,1,1,2025,N,9,N,M,1,0,V,N,N,1,1,24,2025-06-23,0
W,21PG,0,56964,B,1,2,2025,N,9,E,M,1,1,A,N,N,1,1,26,2025-06-23,0
W,21PD,0,56551,B,1,1,2025,N,9,N,V,1,0,V,N,N,5,5,35,2025-06-23,0
W,21PE,0,50950,B,1,,2025,N,9,E,M,1,0,I,J,J,6,6,26,2025-06-23,0
H,22OJ,0,34402,B,1,,2025,N,9,N,V,1,0,I,J,J,6,6,39,2025-06-23,0
W,21PE,0,56604,B,1,1,2025,N,9,N,V,1,1,V,N,N,2,2,22,2025-06-23,0
W,21PJ,0,50950,B,1,2,2025,N,9,E,M,4,0,V,N,N,1,1,48,2025-06-23,0
H,27PZ,8,34278,B,1,,2025,N,9,N,M,1,0,V,N,N,1,1,50,2025-06-23,0
W,21PK,0,50897,B,1,2,2025,N,9,R,M,1,1,A,N,N,1,1,28,2025-06-23,0
W,21PN,0,60084,M,1,1,2025,N,9,N,V,1,0,V,N,N,3,5,35,2025-06-23,0
W,21PD,0,56990,B,1,1,2025,N,9,N,V,2,0,V,N,N,1,1,23,2025-06-23,0
H,25JX,7,39205,B,1,,2025,N,9,N,V,1,0,I,J,J,6,6,73,2025-06-23,0
H,25KB,1,34560,B,1,1,2025,N,9,N,V,1,0,V,N,N,1,1,147,2025-06-23,0
H,28DN,0,34507,B,1,1,2025,N,9,N,V,3,0,V,N,N,1,1,22,2025-06-23,0
W,21PE,0,60409,M,1,2,2025,N,9,E,M,1,0,V,N,N,1,1,38,2025-06-23,0
W,21PC,0,56604,B,1,1,2025,N,9,N,V,1,0,I,J,J,6,6,52,2025-06-23,0
W,21PI,0,66831,M,1,2,2025,N,9,R,M,0,1,A,N,N,1,1,26,2025-06-23,0
W,21PB,12,56606,B,1,2,2025,N,9,E,M,2,0,V,N,N,1,1,22,2025-06-23,0
H,14NI,0,34798,B,1,2,2025,N,9,E,V,1,1,V,N,N,1,1,21,2025-06-23,0
W,21PM,0,56560,B,1,1,2025,N,9,N,M,3,0,V,N,N,1,1,24,2025-06-23,0
W,21PB,0,50700,B,1,1,2025,N,9,N,M,1,0,V,N,N,1,1,78,2025-06-23,0
W,21PC,0,56829,B,1,2,2025,N,9,E,V,3,0,V,N,N,1,1,40,2025-06-23,0
W,21PF,0,56964,B,1,2,2025,N,9,R,M,2,1,A,N,N,1,1,23,2025-06-23,0
W,21PE,0,56469,B,1,1,2025,N,9,N,V,2,0,V,N,N,1,1,22,2025-06-23,0
H,25DW,0,34116,B,1,1,2025,N,9,N,V,1,0,V,N,N,1,1,74,2025-06-23,0
W,21PJ,0,66604,M,1,2,2025,N,9,E,V,1,0,V,N,N,1,1,29,2025-06-23,0
W,21PC,0,50627,B,1,2,2025,N,9,N,V,1,0,V,J,J,6,6,24,2025-06-23,0
W,21PF,0,56966,B,1,1,2025,N,9,N,M,1,1,V,N,N,1,1,60,2025-06-23,0
W,21PK,0,60644,M,1,2,2025,N,9,E,V,1,0,V,N,N,1,1,32,2025-06-23,0
W,21PE,0,50952,B,1,2,2025,N,9,R,V,0,1,A,N,N,1,1,36,2025-06-23,0
W,21PE,0,50952,B,1,2,2025,N,9,R,V,0,2,A,N,N,1,1,33,2025-06-23,0
H,21RI,0,34479,B,1,,2025,N,9,N,M,1,0,I,J,J,6,6,40,2025-06-23,0
H,30GB,0,30018,B,1,1,2025,N,9,N,M,1,0,I,J,J,6,6,47,2025-06-23,0
W,21PE,0,56604,B,1,,2025,N,9,E,V,1,0,V,J,J,6,6,23,2025-06-23,0
W,21PE,0,50950,B,1,2,2025,N,9,R,M,0,1,A,N,N,1,1,33,2025-06-23,0
H,22OJ,0,34035,B,1,1,2025,N,9,N,V,1,0,V,N,N,1,1,27,2025-06-23,0
H,27UM,1,30029,B,1,2,2025,N,9,N,M,1,0,V,N,N,1,1,28,2025-06-23,0
H,28DN,0,35158,B,1,1,2025,N,9,N,V,4,0,V,N,N,1,1,21,2025-06-23,0
W,21PE,0,50950,B,1,,2025,N,9,N,M,1,0,I,J,J,6,6,46,2025-06-23,0
W,21PK,0,50700,B,1,1,2025,N,9,N,M,1,0,V,N,N,1,1,36,2025-06-23,0
W,21PI,0,66973,M,1,2,2025,N,9,R,M,0,1,A,N,N,1,1,28,2025-06-23,0
H,22OJ,0,35523,B,1,1,2025,N,9,N,M,1,0,V,N,N,1,1,74,2025-06-23,0
H,30GB,0,39203,B,1,1,2025,N,9,N,M,1,0,V,N,N,1,1,88,2025-06-23,0
H,31FR,0,39268,B,1,1,2025,N,9,N,V,1,0,I,J,J,6,6,41,2025-06-23,0
H,25BE,0,34609,B,1,,2025,N,9,N,V,1,0,I,J,J,6,6,32,2025-06-23,0
W,21PB,0,56034,B,1,1,2025,N,9,N,M,1,0,V,N,N,1,1,34,2025-06-23,0
H,27PZ,7,34576,B,1,,2025,N,9,N,V,1,1,A,N,N,1,1,21,2025-06-23,0
H,31FR,1,34808,B,1,1,2025,N,9,N,V,1,0,I,J,J,6,6,30,2025-06-23,0
H,07GR,0,34116,B,1,1,2025,N,9,N,V,1,0,V,N,N,1,1,65,2025-06-23,0
H,00MF,0,34739,B,1,1,2025,N,9,N,M,0,1,A,N,N,1,1,21,2025-06-23,0
W,21PE,0,50700,B,1,,2025,N,9,N,M,1,0,V,J,J,6,6,30,2025-06-23,0
W,21PC,0,50645,B,1,1,2025,N,9,N,V,1,0,I,J,J,6,6,34,2025-06-23,0
W,21PE,0,56551,B,1,1,2025,N,9,N,V,3,1,V,N,N,1,1,22,2025-06-23,0
W,21PK,0,56604,B,1,2,2025,N,9,R,V,1,1,V,N,N,1,1,28,2025-06-23,0
W,21PL,0,50700,B,1,,2025,N,9,N,V,1,0,I,J,J,6,6,34,2025-06-23,0
